Date,Open,High,Low,Close,Adj Close,Volume
2019-11-19,312.679993,313.369995,309.059998,313.369995,292.820038,295373000
2019-11-26,313.410004,315.480011,311.170013,311.640015,291.203552,194374100
2019-12-03,308.649994,315.309998,307.130005,313.880005,293.296661,247496200
2019-12-10,313.820007,320.149994,312.809998,319.500000,298.548096,366722100
2019-12-17,319.920013,321.970001,319.390015,321.220001,300.155365,394673300
2019-12-24,321.470001,323.799988,320.549988,321.079987,301.499481,143439100
2019-12-31,320.529999,324.890015,320.149994,323.640015,303.903442,249592100
2020-01-07,323.019989,327.959991,322.239990,327.950012,307.950653,257381800
2020-01-14,327.470001,332.179993,326.839996,331.950012,311.706696,284785700
2020-01-21,330.899994,332.950012,322.660004,323.500000,303.772003,350261200
2020-01-28,325.059998,328.630005,320.730011,324.119995,304.354156,376143300
2020-02-04,328.070007,334.750000,327.720001,334.679993,314.270172,285093400
2020-02-11,336.160004,338.119995,334.679993,337.600006,317.012146,217941300
2020-02-18,336.510010,339.079987,321.239990,322.420013,302.757874,455080900
2020-02-25,323.940002,324.609985,285.540009,309.089996,290.240753,1321719900
2020-03-03,309.500000,313.839996,273.450012,274.230011,257.506622,1201203800
2020-03-10,284.640015,288.519989,237.360001,239.850006,225.223206,1550787200
2020-03-17,245.039993,256.170013,218.259995,222.949997,209.353806,1552173600
2020-03-24,234.419998,262.799988,233.800003,261.649994,247.138519,1188268300
2020-03-31,260.559998,267.000000,243.899994,264.859985,250.170471,885718500
2020-04-07,274.209991,281.200012,264.890015,275.660004,260.371552,660040000
2020-04-14,280.980011,287.299988,275.459991,281.589996,265.972656,634510800
2020-04-21,276.730011,288.269989,272.019989,287.049988,271.129822,487006800
2020-04-28,291.019989,294.880005,279.130005,283.570007,267.842834,552970500
